frame_id,timestamp_ms,status,x1,y1,x2,y2,bbox_width_px,bbox_height_px,conf,detector_source,raw_x_cam,raw_y_cam,raw_z_cam,filtered_x_cam,filtered_y_cam,filtered_z_cam,raw_x_world,raw_y_world,raw_z_world,filtered_x_world,filtered_y_world,filtered_z_world,height_x_cam,height_y_cam,height_z_cam,height_x_world,height_y_world,height_z_world,ground_model_centroid_x_cam,ground_model_centroid_y_cam,ground_model_centroid_z_cam,ground_model_centroid_x_world,ground_model_centroid_y_world,ground_model_centroid_z_world,ground_contact_x_world,ground_contact_y_world,ground_contact_z_world,strict_raw_x_world,strict_raw_y_world,strict_raw_z_world,strict_filtered_x_world,strict_filtered_y_world,strict_filtered_z_world,height_ground_depth_delta_m,height_ground_world_xy_delta_m,used_height_fallback,blur_laplacian_var,brightness_mean,contrast_std,is_blurry,is_low_light,flow_points,flow_quality
556,18552,detected,482.49,406.23,849.39,797.15,366.90,390.92,0.807,blue_hsv_shape,-0.6580,0.2614,2.9847,-0.6580,0.2614,2.9847,2.8153,0.6580,0.3250,2.8740,0.6600,0.3250,-0.4856,0.1018,2.2859,2.1816,0.4856,0.6600,-0.6580,0.2614,2.9847,2.8153,0.6580,0.3250,2.8153,0.6580,0.0000,2.8153,0.6580,0.3250,2.8740,0.6600,0.3250,0.6988,0.6567,0,122.2800,124.0973,75.0938,0,0,80,1.0000
557,18585,detected,506.53,414.93,857.41,794.65,350.88,379.72,0.826,blue_hsv_shape,-0.6240,0.2576,2.9990,-0.6240,0.2576,2.9990,2.8301,0.6240,0.3250,2.8746,0.6433,0.3250,-0.4728,0.1101,2.3570,2.2481,0.4728,0.6336,-0.6240,0.2576,2.9990,2.8301,0.6240,0.3250,2.8301,0.6240,0.0000,2.8301,0.6240,0.3250,2.8746,0.6433,0.3250,0.6420,0.6013,0,122.4120,124.0975,75.0357,0,0,80,0.9996
558,18619,detected,525.90,420.67,865.99,787.58,340.08,366.91,0.831,blue_hsv_shape,-0.5989,0.2475,3.0365,-0.5989,0.2475,3.0365,2.8690,0.5989,0.3250,2.8813,0.6247,0.3250,-0.4649,0.1129,2.4430,2.3306,0.4649,0.6087,-0.5989,0.2475,3.0365,2.8690,0.5989,0.3250,2.8690,0.5989,0.0000,2.8690,0.5989,0.3250,2.8813,0.6247,0.3250,0.5935,0.5548,0,122.6377,124.0640,74.9979,0,0,80,0.9999
559,18652,detected,538.41,424.24,872.96,766.65,334.55,342.41,0.860,blue_hsv_shape,-0.5962,0.2174,3.1490,-0.5962,0.2174,3.1490,2.9854,0.5962,0.3250,2.9085,0.6084,0.3250,-0.4802,0.1047,2.6227,2.5063,0.4802,0.5701,-0.5962,0.2174,3.1490,2.9854,0.5962,0.3250,2.9854,0.5962,0.0000,2.9854,0.5962,0.3250,2.9085,0.6084,0.3250,0.5262,0.4930,0,122.6943,124.1621,75.0085,0,0,80,0.9996
560,18685,detected,551.99,426.95,882.26,753.03,330.27,326.08,0.860,blue_hsv_shape,-0.5821,0.1966,3.2267,-0.5821,0.1966,3.2267,3.0658,0.5821,0.3250,2.9470,0.5924,0.3250,-0.4819,0.0992,2.7582,2.6386,0.4819,0.5403,-0.5821,0.1966,3.2267,3.0658,0.5821,0.3250,3.0658,0.5821,0.0000,3.0658,0.5821,0.3250,2.9470,0.5924,0.3250,0.4684,0.4388,0,122.6837,124.1824,75.0340,0,0,80,0.9996
561,18719,detected,559.33,428.96,887.06,745.20,327.73,316.24,0.859,blue_hsv_shape,-0.5749,0.1842,3.2728,-0.5749,0.1842,3.2728,3.1136,0.5749,0.3250,2.9892,0.5778,0.3250,-0.4846,0.0963,2.8463,2.7244,0.4846,0.5203,-0.5749,0.1842,3.2728,3.1136,0.5749,0.3250,3.1136,0.5749,0.0000,3.1136,0.5749,0.3250,2.9892,0.5778,0.3250,0.4265,0.3995,0,122.6811,124.1828,75.0342,0,0,80,1.0000
562,18752,detected,571.76,430.33,895.16,741.34,323.39,311.01,0.857,blue_hsv_shape,-0.5534,0.1778,3.2966,-0.5534,0.1778,3.2966,3.1382,0.5534,0.3250,3.0301,0.5619,0.3250,-0.4715,0.0954,2.8967,2.7733,0.4715,0.5081,-0.5534,0.1778,3.2966,3.1382,0.5534,0.3250,3.1382,0.5534,0.0000,3.1382,0.5534,0.3250,3.0301,0.5619,0.3250,0.3999,0.3740,0,122.7125,124.2336,75.0289,0,0,80,0.9996
563,18785,detected,583.46,450.66,904.35,738.48,320.89,287.82,0.907,blue_hsv_shape,-0.5302,0.1730,3.3145,-0.5302,0.1730,3.3145,3.1568,0.5302,0.3250,3.0701,0.5443,0.3250,-0.4861,0.1227,3.1326,2.9941,0.4861,0.4207,-0.5302,0.1730,3.3145,3.1568,0.5302,0.3250,3.1568,0.5302,0.0000,3.1568,0.5302,0.3250,3.0701,0.5443,0.3250,0.1819,0.1686,0,122.8116,124.1641,75.0013,0,0,80,0.9986
564,18819,detected,595.53,463.54,916.06,750.94,320.53,287.40,0.907,blue_hsv_shape,-0.4903,0.1925,3.2418,-0.4903,0.1925,3.2418,3.0815,0.4903,0.3250,3.0893,0.5222,0.3250,-0.4599,0.1514,3.1375,2.9914,0.4599,0.3917,-0.4903,0.1925,3.2418,3.0815,0.4903,0.3250,3.0815,0.4903,0.0000,3.0815,0.4903,0.3250,3.0893,0.5222,0.3250,0.1043,0.0951,0,122.7107,124.2054,74.9853,0,0,80,0.8085
565,18852,detected,605.71,455.22,924.40,763.36,318.69,308.14,0.823,blue_hsv_shape,-0.4584,0.2112,3.1720,-0.4584,0.2112,3.1720,3.0093,0.4584,0.3250,3.0930,0.4986,0.3250,-0.4092,0.1454,2.9262,2.7889,0.4092,0.4522,-0.4584,0.2112,3.1720,3.0093,0.4584,0.3250,3.0093,0.4584,0.0000,3.0093,0.4584,0.3250,3.0930,0.4986,0.3250,0.2458,0.2258,0,122.7373,124.1808,74.9561,0,0,80,0.8709
566,18886,detected,611.00,446.66,928.74,773.56,317.74,326.91,0.823,blue_hsv_shape,-0.4396,0.2261,3.1166,-0.4396,0.2261,3.1166,2.9519,0.4396,0.3250,3.0846,0.4752,0.3250,-0.3760,0.1386,2.7576,2.6278,0.3760,0.5024,-0.4396,0.2261,3.1166,2.9519,0.4396,0.3250,2.9519,0.4396,0.0000,2.9519,0.4396,0.3250,3.0846,0.4752,0.3250,0.3589,0.3303,0,122.7335,124.1813,74.9563,0,0,80,1.0000
567,18919,detected,615.42,439.35,934.90,780.08,319.48,340.73,0.824,blue_hsv_shape,-0.4229,0.2353,3.0822,-0.4229,0.2353,3.0822,2.9163,0.4229,0.3250,3.0688,0.4522,0.3250,-0.3506,0.1322,2.6457,2.5213,0.3506,0.5375,-0.4229,0.2353,3.0822,2.9163,0.4229,0.3250,2.9163,0.4229,0.0000,2.9163,0.4229,0.3250,3.0688,0.4522,0.3250,0.4366,0.4016,0,122.6756,124.1466,74.9162,0,0,80,0.9074
568,18952,detected,617.24,433.84,942.46,783.89,325.22,350.05,0.826,blue_hsv_shape,-0.4096,0.2405,3.0626,-0.4096,0.2405,3.0626,2.8960,0.4096,0.3250,3.0493,0.4303,0.3250,-0.3326,0.1271,2.5754,2.4547,0.3326,0.5607,-0.4096,0.2405,3.0626,2.8960,0.4096,0.3250,2.8960,0.4096,0.0000,2.8960,0.4096,0.3250,3.0493,0.4303,0.3250,0.4872,0.4479,0,122.7352,124.0587,74.8403,0,0,80,0.9904
569,18986,detected,617.62,430.54,951.10,792.30,333.48,361.76,0.815,blue_hsv_shape,-0.3940,0.2520,3.0196,-0.3940,0.2520,3.0196,2.8515,0.3940,0.3250,3.0230,0.4092,0.3250,-0.3136,0.1275,2.4915,2.3736,0.3136,0.5820,-0.3940,0.2520,3.0196,2.8515,0.3940,0.3250,2.8515,0.3940,0.0000,2.8515,0.3940,0.3250,3.0230,0.4092,0.3250,0.5281,0.4846,0,122.6731,124.0833,74.7675,0,0,80,0.9842
570,19019,detected,616.49,448.69,960.72,798.10,344.22,349.41,0.853,blue_hsv_shape,-0.3810,0.2598,2.9907,-0.3810,0.2598,2.9907,2.8216,0.3810,0.3250,2.9907,0.3891,0.3250,-0.3168,0.1541,2.5788,2.4511,0.3168,0.5337,-0.3810,0.2598,2.9907,2.8216,0.3810,0.3250,2.8216,0.3810,0.0000,2.8216,0.3810,0.3250,2.9907,0.3891,0.3250,0.4119,0.3760,0,122.6101,124.0285,74.7086,0,0,80,0.9952
571,19052,detected,614.95,460.17,966.11,800.20,351.16,340.03,0.854,blue_hsv_shape,-0.3755,0.2626,2.9804,-0.3755,0.2626,2.9804,2.8109,0.3755,0.3250,2.9593,0.3716,0.3250,-0.3218,0.1713,2.6495,2.5149,0.3218,0.4988,-0.3755,0.2626,2.9804,2.8109,0.3755,0.3250,2.8109,0.3755,0.0000,2.8109,0.3755,0.3250,2.9593,0.3716,0.3250,0.3309,0.3008,0,122.3327,124.0303,74.7079,0,0,80,0.9999
572,19086,detected,613.17,468.27,973.82,800.62,360.65,332.35,0.858,blue_hsv_shape,-0.3686,0.2631,2.9785,-0.3686,0.2631,2.9785,2.8090,0.3686,0.3250,2.9307,0.3561,0.3250,-0.3235,0.1835,2.7107,2.5709,0.3235,0.4712,-0.3686,0.2631,2.9785,2.8090,0.3686,0.3250,2.8090,0.3686,0.0000,2.8090,0.3686,0.3250,2.9307,0.3561,0.3250,0.2678,0.2423,0,122.2855,124.0165,74.6680,0,0,80,0.9548
573,19119,detected,637.42,473.46,983.10,799.65,345.68,326.19,0.856,blue_hsv_shape,-0.3319,0.2615,2.9843,-0.3319,0.2615,2.9843,2.8149,0.3319,0.3250,2.9063,0.3369,0.3250,-0.2964,0.1911,2.7640,2.6203,0.2964,0.4500,-0.3319,0.2615,2.9843,2.8149,0.3319,0.3250,2.8149,0.3319,0.0000,2.8149,0.3319,0.3250,2.9063,0.3369,0.3250,0.2203,0.1978,0,122.4010,123.9327,74.6678,0,0,80,0.9614
574,19152,detected,655.28,476.28,992.28,798.35,337.01,322.07,0.856,blue_hsv_shape,-0.3024,0.2596,2.9915,-0.3024,0.2596,2.9915,2.8224,0.3024,0.3250,2.8862,0.3158,0.3250,-0.2731,0.1951,2.8010,2.6551,0.2731,0.4366,-0.3024,0.2596,2.9915,2.8224,0.3024,0.3250,2.8224,0.3024,0.0000,2.8224,0.3024,0.3250,2.8862,0.3158,0.3250,0.1905,0.1698,0,122.4572,123.9777,74.6801,0,0,80,0.9246
575,19186,detected,658.94,457.94,1000.82,794.50,341.88,336.56,0.822,blue_hsv_shape,-0.2906,0.2543,3.0111,-0.2906,0.2543,3.0111,2.8426,0.2906,0.3250,2.8727,0.2962,0.3250,-0.2497,0.1655,2.6825,2.5483,0.2497,0.4959,-0.2906,0.2543,3.0111,2.8426,0.2906,0.3250,2.8426,0.2906,0.0000,2.8426,0.2906,0.3250,2.8727,0.2962,0.3250,0.3286,0.2972,0,123.9437,124.0012,74.7095,0,0,80,0.9443
576,19219,detected,659.77,444.16,1005.51,792.12,345.74,347.95,0.822,blue_hsv_shape,-0.2854,0.2511,3.0233,-0.2854,0.2511,3.0233,2.8553,0.2854,0.3250,2.8631,0.2790,0.3250,-0.2365,0.1451,2.5957,2.4697,0.2365,0.5381,-0.2854,0.2511,3.0233,2.8553,0.2854,0.3250,2.8553,0.2854,0.0000,2.8553,0.2854,0.3250,2.8631,0.2790,0.3250,0.4276,0.3887,0,123.9359,124.0014,74.7097,0,0,80,1.0000
577,19253,detected,658.92,434.61,1012.46,789.12,353.54,354.51,0.826,blue_hsv_shape,-0.2799,0.2469,3.0387,-0.2799,0.2469,3.0387,2.8713,0.2799,0.3250,2.8580,0.2640,0.3250,-0.2266,0.1310,2.5486,2.4279,0.2266,0.5639,-0.2799,0.2469,3.0387,2.8713,0.2799,0.3250,2.8713,0.2799,0.0000,2.8713,0.2799,0.3250,2.8580,0.2640,0.3250,0.4901,0.4466,0,124.1040,124.0483,74.7323,0,0,80,0.8962
578,19286,detected,657.60,428.75,1020.76,787.92,363.16,359.16,0.827,blue_hsv_shape,-0.2725,0.2452,3.0450,-0.2725,0.2452,3.0450,2.8778,0.2725,0.3250,2.8552,0.2506,0.3250,-0.2173,0.1229,2.5161,2.3986,0.2173,0.5800,-0.2725,0.2452,3.0450,2.8778,0.2725,0.3250,2.8778,0.2725,0.0000,2.8778,0.2725,0.3250,2.8552,0.2506,0.3250,0.5289,0.4824,0,124.3422,124.0292,74.7200,0,0,80,0.9664
579,19319,detected,656.01,425.37,1028.22,785.63,372.20,360.26,0.830,blue_hsv_shape,-0.2668,0.2421,3.0569,-0.2668,0.2421,3.0569,2.8901,0.2668,0.3250,2.8555,0.2391,0.3250,-0.2114,0.1175,2.5091,2.3932,0.2114,0.5871,-0.2668,0.2421,3.0569,2.8901,0.2668,0.3250,2.8901,0.2668,0.0000,2.8901,0.2668,0.3250,2.8555,0.2391,0.3250,0.5479,0.5000,0,124.1787,124.0767,74.6876,0,0,80,0.9783
580,19353,detected,684.42,445.39,1039.43,785.25,355.02,339.85,0.866,blue_hsv_shape,-0.2220,0.2413,3.0597,-0.2220,0.2413,3.0597,2.8930,0.2220,0.3250,2.8573,0.2221,0.3250,-0.1865,0.1432,2.6612,2.5334,0.1865,0.5229,-0.2220,0.2413,3.0597,2.8930,0.2220,0.3250,2.8930,0.2220,0.0000,2.8930,0.2220,0.3250,2.8573,0.2221,0.3250,0.3985,0.3613,0,124.2327,124.0463,74.6507,0,0,80,0.9890
581,19386,detected,701.55,458.33,1044.82,784.50,343.28,326.17,0.866,blue_hsv_shape,-0.1967,0.2402,3.0639,-0.1967,0.2402,3.0639,2.8974,0.1967,0.3250,2.8603,0.2035,0.3250,-0.1720,0.1613,2.7734,2.6372,0.1720,0.4764,-0.1967,0.2402,3.0639,2.8974,0.1967,0.3250,2.8974,0.1967,0.0000,2.8974,0.1967,0.3250,2.8603,0.2035,0.3250,0.2905,0.2614,0,124.2057,124.0473,74.6506,0,0,80,1.0000
582,19419,detected,713.81,467.53,1052.51,781.40,338.70,313.87,0.876,blue_hsv_shape,-0.1750,0.2358,3.0804,-0.1750,0.2358,3.0804,2.9145,0.1750,0.3250,2.8666,0.1842,0.3250,-0.1582,0.1739,2.8830,2.7398,0.1582,0.4358,-0.1750,0.2358,3.0804,2.9145,0.1750,0.3250,2.9145,0.1750,0.0000,2.9145,0.1750,0.3250,2.8666,0.1842,0.3250,0.1974,0.1755,0,124.1764,124.0310,74.5811,0,0,80,0.9497
583,19453,detected,724.36,473.57,1061.13,778.74,336.77,305.17,0.878,blue_hsv_shape,-0.1538,0.2319,3.0947,-0.1538,0.2319,3.0947,2.9292,0.1538,0.3250,2.8754,0.1644,0.3250,-0.1425,0.1825,2.9661,2.8178,0.1425,0.4060,-0.1538,0.2319,3.0947,2.9292,0.1538,0.3250,2.9292,0.1538,0.0000,2.9292,0.1538,0.3250,2.8754,0.1644,0.3250,0.1286,0.1120,0,124.3076,123.9989,74.6962,0,0,80,0.9553
584,19486,detected,732.76,477.00,1069.87,776.97,337.11,299.97,0.878,blue_hsv_shape,-0.1345,0.2294,3.1043,-0.1345,0.2294,3.1043,2.9391,0.1345,0.3250,2.8852,0.1445,0.3250,-0.1265,0.1875,3.0181,2.8667,0.1265,0.3878,-0.1345,0.2294,3.1043,2.9391,0.1345,0.3250,2.9391,0.1345,0.0000,2.9391,0.1345,0.3250,2.8852,0.1445,0.3250,0.0862,0.0729,0,123.8433,124.1244,74.6892,0,0,80,0.9504
585,19520,detected,740.74,478.64,1079.76,775.90,339.01,297.26,0.880,blue_hsv_shape,-0.1142,0.2278,3.1102,-0.1142,0.2278,3.1102,2.9452,0.1142,0.3250,2.8954,0.1243,0.3250,-0.1082,0.1898,3.0461,2.8932,0.1082,0.3783,-0.1142,0.2278,3.1102,2.9452,0.1142,0.3250,2.9452,0.1142,0.0000,2.9452,0.1142,0.3250,2.8954,0.1243,0.3250,0.0640,0.0524,0,123.8118,124.0364,74.6443,0,0,80,0.9665
586,19553,detected,744.37,479.14,1084.95,775.35,340.58,296.21,0.880,blue_hsv_shape,-0.1042,0.2270,3.1131,-0.1042,0.2270,3.1131,2.9483,0.1042,0.3250,2.9051,0.1058,0.3250,-0.0990,0.1904,3.0572,2.9038,0.0990,0.3748,-0.1042,0.2270,3.1131,2.9483,0.1042,0.3250,2.9483,0.1042,0.0000,2.9483,0.1042,0.3250,2.9051,0.1058,0.3250,0.0559,0.0448,0,123.7947,124.0368,74.6444,0,0,80,1.0000
587,19586,detected,749.42,478.88,1092.13,774.24,342.71,295.36,0.885,blue_hsv_shape,-0.0903,0.2254,3.1192,-0.0903,0.2254,3.1192,2.9545,0.0903,0.3250,2.9151,0.0882,0.3250,-0.0859,0.1895,3.0664,2.9129,0.0859,0.3733,-0.0903,0.2254,3.1192,2.9545,0.0903,0.3250,2.9545,0.0903,0.0000,2.9545,0.0903,0.3250,2.9151,0.0882,0.3250,0.0527,0.0419,0,123.6767,123.9292,74.5893,0,0,80,0.9568
588,19620,detected,755.51,478.43,1099.73,774.65,344.22,296.21,0.884,blue_hsv_shape,-0.0745,0.2259,3.1171,-0.0745,0.2259,3.1171,2.9524,0.0745,0.3250,2.9234,0.0709,0.3250,-0.0707,0.1889,3.0578,2.9047,0.0707,0.3761,-0.0745,0.2259,3.1171,2.9524,0.0745,0.3250,2.9524,0.0745,0.0000,2.9524,0.0745,0.3250,2.9234,0.0709,0.3250,0.0593,0.0479,0,123.9066,123.7871,74.5659,0,0,80,0.9680
589,19653,detected,761.47,477.89,1108.47,776.04,347.00,298.15,0.884,blue_hsv_shape,-0.0574,0.2279,3.1097,-0.0574,0.2279,3.1097,2.9448,0.0574,0.3250,2.9294,0.0538,0.3250,-0.0543,0.1886,3.0378,2.8855,0.0543,0.3816,-0.0574,0.2279,3.1097,2.9448,0.0574,0.3250,2.9448,0.0574,0.0000,2.9448,0.0574,0.3250,2.9294,0.0538,0.3250,0.0719,0.0593,0,123.9764,123.8322,74.5913,0,0,80,0.9720
590,19686,detected,768.63,477.25,1129.85,777.10,361.22,299.85,0.886,blue_hsv_shape,-0.0246,0.2294,3.1042,-0.0246,0.2294,3.1042,2.9390,0.0246,0.3250,2.9335,0.0338,0.3250,-0.0232,0.1880,3.0207,2.8691,0.0232,0.3866,-0.0246,0.2294,3.1042,2.9390,0.0246,0.3250,2.9390,0.0246,0.0000,2.9390,0.0246,0.3250,2.9335,0.0338,0.3250,0.0835,0.0699,0,124.1863,123.7352,74.6019,0,0,80,0.9630
591,19720,detected,771.71,476.65,1142.58,777.87,370.87,301.22,0.886,blue_hsv_shape,-0.0065,0.2305,3.1001,-0.0065,0.2305,3.1001,2.9348,0.0065,0.3250,2.9361,0.0140,0.3250,-0.0061,0.1873,3.0069,2.8560,0.0061,0.3909,-0.0065,0.2305,3.1001,2.9348,0.0065,0.3250,2.9348,0.0065,0.0000,2.9348,0.0065,0.3250,2.9361,0.0140,0.3250,0.0932,0.0788,0,124.1783,123.7357,74.6020,0,0,80,1.0000
592,19753,detected,776.20,475.67,1149.69,778.37,373.49,302.69,0.884,blue_hsv_shape,0.0067,0.2312,3.0975,0.0067,0.2312,3.0975,2.9321,-0.0067,0.3250,2.9378,-0.0047,0.3250,0.0063,0.1858,2.9922,2.8421,-0.0063,0.3961,0.0067,0.2312,3.0975,2.9321,-0.0067,0.3250,2.9321,-0.0067,0.0000,2.9321,-0.0067,0.3250,2.9378,-0.0047,0.3250,0.1053,0.0900,0,124.2850,123.6613,74.6205,0,0,80,0.9607
593,19786,detected,782.28,474.91,1158.18,778.24,375.90,303.32,0.887,blue_hsv_shape,0.0234,0.2310,3.0981,0.0234,0.2310,3.0981,2.9328,-0.0234,0.3250,2.9391,-0.0231,0.3250,0.0218,0.1845,2.9860,2.8365,-0.0218,0.3989,0.0234,0.2310,3.0981,2.9328,-0.0234,0.3250,2.9328,-0.0234,0.0000,2.9328,-0.0234,0.3250,2.9391,-0.0231,0.3250,0.1121,0.0963,0,125.0031,123.4593,74.6297,0,0,80,0.9435
594,19820,detected,788.19,474.45,1163.84,778.63,375.65,304.19,0.886,blue_hsv_shape,0.0366,0.2316,3.0960,0.0366,0.2316,3.0960,2.9306,-0.0366,0.3250,2.9397,-0.0406,0.3250,0.0340,0.1839,2.9774,2.8284,-0.0340,0.4017,0.0366,0.2316,3.0960,2.9306,-0.0366,0.3250,2.9306,-0.0366,0.0000,2.9306,-0.0366,0.3250,2.9397,-0.0406,0.3250,0.1186,0.1022,0,125.6799,123.5099,74.6747,0,0,80,0.9604
595,19853,detected,795.00,474.14,1167.30,778.89,372.31,304.75,0.886,blue_hsv_shape,0.0483,0.2320,3.0946,0.0483,0.2320,3.0946,2.9291,-0.0483,0.3250,2.9398,-0.0569,0.3250,0.0449,0.1835,2.9718,2.8230,-0.0449,0.4036,0.0483,0.2320,3.0946,2.9291,-0.0483,0.3250,2.9291,-0.0483,0.0000,2.9291,-0.0483,0.3250,2.9398,-0.0569,0.3250,0.1228,0.1062,0,125.8639,123.5381,74.6927,0,0,80,0.9516
596,19887,detected,798.63,473.96,1168.21,779.05,369.59,305.09,0.886,blue_hsv_shape,0.0535,0.2322,3.0938,0.0535,0.2322,3.0938,2.9283,-0.0535,0.3250,2.9394,-0.0710,0.3250,0.0496,0.1833,2.9684,2.8198,-0.0496,0.4047,0.0535,0.2322,3.0938,2.9283,-0.0535,0.3250,2.9283,-0.0535,0.0000,2.9283,-0.0535,0.3250,2.9394,-0.0710,0.3250,0.1254,0.1085,0,125.8575,123.5383,74.6927,0,0,80,1.0000
597,19920,detected,804.14,473.86,1169.85,779.13,365.71,305.27,0.888,blue_hsv_shape,0.0617,0.2323,3.0933,0.0617,0.2323,3.0933,2.9278,-0.0617,0.3250,2.9389,-0.0837,0.3250,0.0572,0.1832,2.9665,2.8181,-0.0572,0.4053,0.0617,0.2323,3.0933,2.9278,-0.0617,0.3250,2.9278,-0.0617,0.0000,2.9278,-0.0617,0.3250,2.9389,-0.0837,0.3250,0.1268,0.1098,0,125.9288,123.6713,74.7346,0,0,80,0.9611
598,19953,detected,810.14,473.79,1173.98,778.69,363.84,304.90,0.890,blue_hsv_shape,0.0733,0.2317,3.0956,0.0733,0.2317,3.0956,2.9301,-0.0733,0.3250,2.9386,-0.0957,0.3250,0.0680,0.1828,2.9701,2.8216,-0.0680,0.4047,0.0733,0.2317,3.0956,2.9301,-0.0733,0.3250,2.9301,-0.0733,0.0000,2.9301,-0.0733,0.3250,2.9386,-0.0957,0.3250,0.1255,0.1087,0,126.1107,123.6844,74.7899,0,0,80,0.9591
599,19987,detected,817.29,473.81,1179.91,778.86,362.62,305.05,0.889,blue_hsv_shape,0.0882,0.2320,3.0946,0.0882,0.2320,3.0946,2.9291,-0.0882,0.3250,2.9381,-0.1079,0.3250,0.0818,0.1830,2.9685,2.8200,-0.0818,0.4050,0.0882,0.2320,3.0946,2.9291,-0.0882,0.3250,2.9291,-0.0882,0.0000,2.9291,-0.0882,0.3250,2.9381,-0.1079,0.3250,0.1261,0.1093,0,126.2486,123.7423,74.8538,0,0,80,0.9662
600,20020,detected,825.43,473.34,1184.66,778.46,359.22,305.12,0.889,blue_hsv_shape,0.1030,0.2314,3.0966,0.1030,0.2314,3.0966,2.9312,-0.1030,0.3250,2.9379,-0.1202,0.3250,0.0954,0.1820,2.9676,2.8194,-0.0954,0.4062,0.1030,0.2314,3.0966,2.9312,-0.1030,0.3250,2.9312,-0.1030,0.0000,2.9312,-0.1030,0.3250,2.9379,-0.1202,0.3250,0.1290,0.1121,0,123.9896,123.7226,74.9005,0,0,80,0.9629
601,20053,detected,829.85,473.05,1186.85,778.21,357.00,305.15,0.889,blue_hsv_shape,0.1106,0.2311,3.0979,0.1106,0.2311,3.0979,2.9325,-0.1106,0.3250,2.9378,-0.1313,0.3250,0.1024,0.1814,2.9672,2.8191,-0.1024,0.4068,0.1106,0.2311,3.0979,2.9325,-0.1106,0.3250,2.9325,-0.1106,0.0000,2.9325,-0.1106,0.3250,2.9378,-0.1313,0.3250,0.1307,0.1137,0,123.9826,123.7231,74.9003,0,0,80,1.0000
602,20087,detected,835.91,472.90,1191.56,778.06,355.65,305.15,0.889,blue_hsv_shape,0.1230,0.2309,3.0986,0.1230,0.2309,3.0986,2.9332,-0.1230,0.3250,2.9378,-0.1423,0.3250,0.1138,0.1811,2.9670,2.8190,-0.1138,0.4072,0.1230,0.2309,3.0986,2.9332,-0.1230,0.3250,2.9332,-0.1230,0.0000,2.9332,-0.1230,0.3250,2.9378,-0.1423,0.3250,0.1316,0.1146,0,124.0465,123.7474,74.9256,0,0,80,0.9593
603,20120,detected,841.93,472.78,1195.98,777.03,354.05,304.26,0.890,blue_hsv_shape,0.1352,0.2295,3.1039,0.1352,0.2295,3.1039,2.9388,-0.1352,0.3250,2.9387,-0.1531,0.3250,0.1253,0.1804,2.9757,2.8276,-0.1253,0.4056,0.1352,0.2295,3.1039,2.9388,-0.1352,0.3250,2.9388,-0.1352,0.0000,2.9388,-0.1352,0.3250,2.9387,-0.1531,0.3250,0.1282,0.1116,0,124.3298,123.7636,74.9621,0,0,80,0.9672
604,20153,detected,847.77,475.25,1204.34,805.09,356.57,329.84,0.879,blue_hsv_shape,0.1450,0.2678,2.9609,0.1450,0.2678,2.9609,2.7907,-0.1450,0.3250,2.9125,-0.1634,0.3250,0.1293,0.1960,2.7395,2.5954,-0.1293,0.4516,0.1450,0.2678,2.9609,2.7907,-0.1450,0.3250,2.7907,-0.1450,0.0000,2.7907,-0.1450,0.3250,2.9125,-0.1634,0.3250,0.2214,0.1959,0,124.4846,123.8464,75.0178,0,0,80,0.9610
605,20187,detected,855.58,475.93,1214.16,823.93,358.58,348.00,0.880,blue_hsv_shape,0.1598,0.2918,2.8712,0.1598,0.2918,2.8712,2.6979,-0.1598,0.3250,2.8718,-0.1742,0.3250,0.1387,0.2037,2.5926,2.4515,-0.1387,0.4822,0.1598,0.2918,2.8712,2.6979,-0.1598,0.3250,2.6979,-0.1598,0.0000,2.6979,-0.1598,0.3250,2.8718,-0.1742,0.3250,0.2787,0.2473,0,124.5994,123.8937,75.0695,0,0,80,0.9671
606,20220,detected,859.56,475.63,1218.75,835.50,359.19,359.87,0.880,blue_hsv_shape,0.1661,0.3059,2.8185,0.1661,0.3059,2.8185,2.6433,-0.1661,0.3250,2.8253,-0.1839,0.3250,0.1418,0.2069,2.5046,2.3657,-0.1418,0.5019,0.1661,0.3059,2.8185,2.6433,-0.1661,0.3250,2.6433,-0.1661,0.0000,2.6433,-0.1661,0.3250,2.8253,-0.1839,0.3250,0.3139,0.2787,0,124.5954,123.8940,75.0697,0,0,80,1.0000
607,20254,detected,866.23,474.92,1246.16,841.87,379.94,366.95,0.885,blue_hsv_shape,0.2000,0.3137,2.7897,0.2000,0.3137,2.7897,2.6135,-0.2000,0.3250,2.7782,-0.1978,0.3250,0.1689,0.2078,2.4540,2.3166,-0.1689,0.5141,0.2000,0.3137,2.7897,2.6135,-0.2000,0.3250,2.6135,-0.2000,0.0000,2.6135,-0.2000,0.3250,2.7782,-0.1978,0.3250,0.3357,0.2985,0,124.5618,123.9617,75.1203,0,0,80,0.9598
608,20287,detected,869.87,473.26,1263.04,844.80,393.18,371.54,0.881,blue_hsv_shape,0.2205,0.3172,2.7765,0.2205,0.3172,2.7765,2.5998,-0.2205,0.3250,2.7343,-0.2128,0.3250,0.1845,0.2063,2.4224,2.2865,-0.1845,0.5237,0.2205,0.3172,2.7765,2.5998,-0.2205,0.3250,2.5998,-0.2205,0.0000,2.5998,-0.2205,0.3250,2.7343,-0.2128,0.3250,0.3541,0.3154,0,124.6459,123.9861,75.1724,0,0,80,0.9531
