frame_id,timestamp_ms,x1,y1,x2,y2,status,track_state,occlusion_age,detector_source,x_cam,y_cam,z_cam,x_world,y_world,z_world,conf,x_world_raw,y_world_raw,z_world_raw,x_world_filt,y_world_filt,z_world_filt,sigma_x,sigma_y,sigma_z,mu_stationary,gate_d2
1469,49016,486.85,471.70,795.86,691.02,detected,CONFIRMED,0,blue_hsv_shape,-0.8344,0.0862,3.6385,3.4922,0.8344,0.3250,0.923,3.4703,0.8564,0.3250,3.4922,0.8344,0.3250,0.0392,0.0392,0.0392,0.000,0.3149
1470,49049,474.58,447.31,792.09,691.40,detected,CONFIRMED,0,blue_hsv_shape,-0.8523,0.0855,3.6411,3.4949,0.8523,0.3250,0.849,3.4667,0.8778,0.3250,3.4949,0.8523,0.3250,0.0396,0.0396,0.0396,0.000,0.3444
1471,49082,467.57,427.71,789.49,708.81,detected,CONFIRMED,0,blue_hsv_shape,-0.8651,0.0907,3.6217,3.4748,0.8651,0.3250,0.852,3.3411,0.8626,0.3250,3.4748,0.8651,0.3250,0.0399,0.0399,0.0399,0.000,6.9711
1472,49116,467.28,417.24,789.09,725.61,detected,CONFIRMED,0,blue_hsv_shape,-0.8712,0.1009,3.5837,3.4355,0.8712,0.3250,0.853,3.2277,0.8378,0.3250,3.4355,0.8712,0.3250,0.0402,0.0402,0.0402,0.000,8.4229
1473,49149,466.46,407.07,786.36,716.04,detected,CONFIRMED,0,blue_hsv_shape,-0.8789,0.1074,3.5594,3.4103,0.8789,0.3250,0.853,3.2912,0.8569,0.3250,3.4103,0.8789,0.3250,0.0404,0.0404,0.0404,0.000,0.0020
1474,49183,468.94,401.88,785.90,709.45,detected,CONFIRMED,0,blue_hsv_shape,-0.8862,0.1113,3.5449,3.3953,0.8862,0.3250,0.854,3.3366,0.8646,0.3250,3.3953,0.8862,0.3250,0.0405,0.0405,0.0405,0.000,0.0498
1475,49216,468.24,399.71,780.14,702.53,detected,CONFIRMED,0,blue_hsv_shape,-0.8953,0.1125,3.5404,3.3906,0.8953,0.3250,0.851,3.3848,0.8843,0.3250,3.3906,0.8953,0.3250,0.0406,0.0406,0.0406,0.000,0.3147
1476,49249,471.25,399.54,776.72,696.44,detected,CONFIRMED,0,blue_hsv_shape,-0.9045,0.1115,3.5441,3.3945,0.9045,0.3250,0.852,3.4286,0.8950,0.3250,3.3945,0.9045,0.3250,0.0407,0.0407,0.0407,0.023,0.6142
1477,49283,471.78,402.27,771.81,697.13,detected,CONFIRMED,0,blue_hsv_shape,-0.9127,0.1108,3.5469,3.3974,0.9127,0.3250,0.852,3.4234,0.8998,0.3250,3.3974,0.9127,0.3250,0.0408,0.0408,0.0408,0.058,0.0460
1478,49316,471.44,404.28,766.05,696.79,detected,CONFIRMED,0,blue_hsv_shape,-0.9208,0.1099,3.5501,3.4006,0.9208,0.3250,0.851,3.4255,0.9087,0.3250,3.4006,0.9208,0.3250,0.0408,0.0408,0.0408,0.089,0.0647
1479,49349,470.52,407.58,760.74,698.11,detected,CONFIRMED,0,blue_hsv_shape,-0.9283,0.1096,3.5513,3.4020,0.9283,0.3250,0.852,3.4155,0.9149,0.3250,3.4020,0.9283,0.3250,0.0408,0.0408,0.0408,0.118,0.0213
1480,49383,470.22,408.12,757.70,697.51,detected,CONFIRMED,0,blue_hsv_shape,-0.9353,0.1090,3.5533,3.4040,0.9353,0.3250,0.851,3.4197,0.9205,0.3250,3.4040,0.9353,0.3250,0.0409,0.0409,0.0409,0.150,0.0602
1481,49416,468.24,409.60,753.34,698.11,detected,CONFIRMED,0,blue_hsv_shape,-0.9420,0.1088,3.5544,3.4051,0.9420,0.3250,0.850,3.4149,0.9281,0.3250,3.4051,0.9420,0.3250,0.0409,0.0409,0.0409,0.178,0.0194
1482,49449,468.97,410.68,751.10,698.96,detected,CONFIRMED,0,blue_hsv_shape,-0.9475,0.1088,3.5544,3.4051,0.9475,0.3250,0.845,3.4087,0.9287,0.3250,3.4051,0.9475,0.3250,0.0409,0.0409,0.0409,0.214,0.0588
1483,49483,470.67,410.42,751.07,698.55,detected,CONFIRMED,0,blue_hsv_shape,-0.9513,0.1086,3.5549,3.4057,0.9513,0.3250,0.846,3.4118,0.9271,0.3250,3.4057,0.9513,0.3250,0.0410,0.0410,0.0410,0.260,0.0979
1484,49516,470.86,411.71,749.56,699.73,detected,CONFIRMED,0,blue_hsv_shape,-0.9540,0.1089,3.5540,3.4047,0.9540,0.3250,0.847,3.4032,0.9269,0.3250,3.4047,0.9540,0.3250,0.0410,0.0410,0.0410,0.311,0.0981
1485,49550,471.27,411.52,745.74,699.06,detected,CONFIRMED,0,blue_hsv_shape,-0.9567,0.1089,3.5540,3.4048,0.9567,0.3250,0.845,3.4078,0.9327,0.3250,3.4048,0.9567,0.3250,0.0410,0.0410,0.0410,0.356,0.0521
1486,49583,471.67,411.34,743.46,698.12,detected,CONFIRMED,0,blue_hsv_shape,-0.9593,0.1085,3.5553,3.4060,0.9593,0.3250,0.844,3.4145,0.9369,0.3250,3.4060,0.9593,0.3250,0.0410,0.0410,0.0410,0.399,0.0674
1487,49616,467.78,410.77,739.71,697.46,detected,CONFIRMED,0,blue_hsv_shape,-0.9631,0.1080,3.5572,3.4080,0.9631,0.3250,0.841,3.4188,0.9485,0.3250,3.4080,0.9631,0.3250,0.0411,0.0411,0.0411,0.427,0.0225
1488,49650,463.75,446.52,736.70,716.44,detected,CONFIRMED,0,blue_hsv_shape,-0.9609,0.1144,3.5335,3.3835,0.9609,0.3250,0.927,3.2853,0.9253,0.3250,3.3835,0.9609,0.3250,0.0406,0.0406,0.0406,0.456,3.2162
1489,49683,466.82,446.70,736.86,724.49,detected,CONFIRMED,0,blue_hsv_shape,-0.9558,0.1222,3.5042,3.3532,0.9558,0.3250,0.877,3.2317,0.9078,0.3250,3.3532,0.9558,0.3250,0.0405,0.0405,0.0405,0.389,2.6928
1490,49716,462.69,435.79,732.42,734.90,detected,CONFIRMED,0,blue_hsv_shape,-0.9503,0.1319,3.4679,3.3156,0.9503,0.3250,0.838,3.1638,0.9023,0.3250,3.3156,0.9503,0.3250,0.0407,0.0407,0.0407,0.199,4.2032
1491,49750,461.13,426.14,734.58,744.61,detected,CONFIRMED,0,blue_hsv_shape,-0.9422,0.1434,3.4251,3.2713,0.9422,0.3250,0.834,3.1032,0.8866,0.3250,3.2713,0.9422,0.3250,0.0408,0.0408,0.0408,0.000,4.1898
1492,49783,458.52,417.07,732.90,743.90,detected,CONFIRMED,0,blue_hsv_shape,-0.9354,0.1536,3.3871,3.2319,0.9354,0.3250,0.845,3.1072,0.8930,0.3250,3.2319,0.9354,0.3250,0.0409,0.0409,0.0409,0.000,0.7721
1493,49816,456.99,411.76,732.07,726.03,detected,CONFIRMED,0,blue_hsv_shape,-0.9347,0.1573,3.3733,3.2177,0.9347,0.3250,0.846,3.2207,0.9244,0.3250,3.2177,0.9347,0.3250,0.0409,0.0409,0.0409,0.000,2.3937
1494,49850,457.17,408.63,732.74,712.69,detected,CONFIRMED,0,blue_hsv_shape,-0.9378,0.1561,3.3777,3.2222,0.9378,0.3250,0.846,3.3102,0.9456,0.3250,3.2222,0.9378,0.3250,0.0410,0.0410,0.0410,0.000,3.1521
1495,49883,453.72,407.30,731.29,702.59,detected,CONFIRMED,0,blue_hsv_shape,-0.9448,0.1515,3.3949,3.2400,0.9448,0.3250,0.842,3.3805,0.9700,0.3250,3.2400,0.9448,0.3250,0.0410,0.0410,0.0410,0.141,3.6623
1496,49917,452.55,406.67,731.51,695.29,detected,CONFIRMED,0,blue_hsv_shape,-0.9537,0.1446,3.4207,3.2667,0.9537,0.3250,0.842,3.4331,0.9846,0.3250,3.2667,0.9537,0.3250,0.0411,0.0411,0.0411,0.422,0.8589
1497,49950,449.07,405.59,728.93,692.26,detected,CONFIRMED,0,blue_hsv_shape,-0.9640,0.1372,3.4484,3.2954,0.9640,0.3250,0.837,3.4551,0.9986,0.3250,3.2954,0.9640,0.3250,0.0411,0.0411,0.0411,0.622,2.0532
1498,49983,444.26,406.58,727.20,689.71,detected,CONFIRMED,0,blue_hsv_shape,-0.9756,0.1294,3.4774,3.3254,0.9756,0.3250,0.842,3.4737,1.0126,0.3250,3.3254,0.9756,0.3250,0.0411,0.0411,0.0411,0.627,1.8558
1499,50017,439.41,408.15,724.41,690.39,detected,CONFIRMED,0,blue_hsv_shape,-0.9875,0.1226,3.5026,3.3515,0.9875,0.3250,0.840,3.4680,1.0219,0.3250,3.3515,0.9875,0.3250,0.0412,0.0412,0.0412,0.489,0.4881
1500,50050,442.10,435.70,725.33,692.54,detected,CONFIRMED,0,blue_hsv_shape,-0.9966,0.1168,3.5244,3.3740,0.9966,0.3250,0.919,3.4523,1.0128,0.3250,3.3740,0.9966,0.3250,0.0407,0.0407,0.0407,0.361,0.5318
1501,50083,443.72,449.91,725.85,692.99,detected,CONFIRMED,0,blue_hsv_shape,-1.0034,0.1120,3.5424,3.3927,1.0034,0.3250,0.916,3.4491,1.0089,0.3250,3.3927,1.0034,0.3250,0.0404,0.0404,0.0404,0.269,0.2736
1502,50117,445.37,458.99,726.26,693.04,detected,CONFIRMED,0,blue_hsv_shape,-1.0084,0.1078,3.5579,3.4087,1.0084,0.3250,0.916,3.4489,1.0060,0.3250,3.4087,1.0084,0.3250,0.0401,0.0401,0.0401,0.209,0.1337
1503,50150,447.02,466.21,726.58,693.06,detected,CONFIRMED,0,blue_hsv_shape,-1.0119,0.1043,3.5710,3.4224,1.0119,0.3250,0.917,3.4489,1.0032,0.3250,3.4224,1.0119,0.3250,0.0399,0.0399,0.0399,0.175,0.0645
1504,50184,444.02,467.32,723.59,691.78,detected,CONFIRMED,0,blue_hsv_shape,-1.0166,0.1009,3.5838,3.4356,1.0166,0.3250,0.915,3.4580,1.0140,0.3250,3.4356,1.0166,0.3250,0.0398,0.0398,0.0398,0.140,0.0467
1505,50217,446.48,473.95,726.12,693.06,detected,CONFIRMED,0,blue_hsv_shape,-1.0186,0.0984,3.5929,3.4450,1.0186,0.3250,0.941,3.4488,1.0046,0.3250,3.4450,1.0186,0.3250,0.0396,0.0396,0.0396,0.148,0.0632
1506,50250,445.80,467.15,724.65,692.80,detected,CONFIRMED,0,blue_hsv_shape,-1.0207,0.0963,3.6007,3.4531,1.0207,0.3250,0.894,3.4506,1.0081,0.3250,3.4531,1.0207,0.3250,0.0396,0.0396,0.0396,0.164,0.0439
1507,50284,446.41,472.20,724.68,692.83,detected,CONFIRMED,0,blue_hsv_shape,-1.0219,0.0947,3.6069,3.4595,1.0219,0.3250,0.938,3.4504,1.0071,0.3250,3.4595,1.0219,0.3250,0.0395,0.0395,0.0395,0.195,0.0388
1508,50317,446.78,474.36,724.72,692.18,detected,CONFIRMED,0,blue_hsv_shape,-1.0227,0.0931,3.6127,3.4655,1.0227,0.3250,0.941,3.4553,1.0078,0.3250,3.4655,1.0227,0.3250,0.0394,0.0394,0.0394,0.227,0.0339
1509,50350,444.50,468.43,722.70,692.17,detected,CONFIRMED,0,blue_hsv_shape,-1.0243,0.0919,3.6172,3.4702,1.0243,0.3250,0.916,3.4550,1.0138,0.3250,3.4702,1.0243,0.3250,0.0394,0.0394,0.0394,0.263,0.0808
1510,50384,446.58,466.04,724.56,694.01,detected,CONFIRMED,0,blue_hsv_shape,-1.0237,0.0916,3.6183,3.4713,1.0237,0.3250,0.912,3.4417,1.0048,0.3250,3.4713,1.0237,0.3250,0.0394,0.0394,0.0394,0.332,0.3200
1511,50417,446.90,462.25,724.77,693.80,detected,CONFIRMED,0,blue_hsv_shape,-1.0229,0.0915,3.6189,3.4719,1.0229,0.3250,0.909,3.4433,1.0045,0.3250,3.4719,1.0229,0.3250,0.0394,0.0394,0.0394,0.399,0.1303
1512,50450,447.07,460.73,724.90,693.85,detected,CONFIRMED,0,blue_hsv_shape,-1.0217,0.0915,3.6188,3.4718,1.0217,0.3250,0.913,3.4429,1.0040,0.3250,3.4718,1.0217,0.3250,0.0395,0.0395,0.0395,0.466,0.1264
1513,50484,445.13,458.82,723.86,692.90,detected,CONFIRMED,0,blue_hsv_shape,-1.0215,0.0914,3.6193,3.4724,1.0215,0.3250,0.916,3.4498,1.0099,0.3250,3.4724,1.0215,0.3250,0.0395,0.0395,0.0395,0.517,0.0364
1514,50517,445.37,461.28,723.36,694.05,detected,CONFIRMED,0,blue_hsv_shape,-1.0207,0.0918,3.6178,3.4708,1.0207,0.3250,0.919,3.4412,1.0081,0.3250,3.4708,1.0207,0.3250,0.0395,0.0395,0.0395,0.581,0.1528
1515,50551,449.23,460.98,727.17,694.10,detected,CONFIRMED,0,blue_hsv_shape,-1.0179,0.0922,3.6161,3.4690,1.0179,0.3250,0.916,3.4414,0.9974,0.3250,3.4690,1.0179,0.3250,0.0395,0.0395,0.0395,0.648,0.1627
1516,50584,449.04,461.37,727.41,695.13,detected,STATIONARY,0,blue_hsv_shape,-1.0149,0.0931,3.6129,3.4657,1.0149,0.3250,0.917,3.4338,0.9954,0.3250,3.4657,1.0149,0.3250,0.0395,0.0395,0.0395,0.720,0.1834
1517,50617,448.74,457.14,726.51,686.76,detected,CONFIRMED,0,blue_hsv_shape,-1.0153,0.0910,3.6208,3.4738,1.0153,0.3250,0.916,3.4960,1.0130,0.3250,3.4738,1.0153,0.3250,0.0395,0.0395,0.0395,0.679,0.0413
1518,50651,449.05,462.45,726.87,684.39,detected,CONFIRMED,0,blue_hsv_shape,-1.0162,0.0883,3.6309,3.4844,1.0162,0.3250,0.934,3.5141,1.0167,0.3250,3.4844,1.0162,0.3250,0.0394,0.0394,0.0394,0.619,0.1016
1519,50684,447.64,466.98,725.96,684.01,detected,CONFIRMED,0,blue_hsv_shape,-1.0178,0.0858,3.6402,3.4940,1.0178,0.3250,0.934,3.5168,1.0207,0.3250,3.4940,1.0178,0.3250,0.0393,0.0393,0.0393,0.573,0.0313
1520,50717,443.10,469.80,722.22,684.32,detected,CONFIRMED,0,blue_hsv_shape,-1.0212,0.0838,3.6477,3.5017,1.0212,0.3250,0.932,3.5139,1.0317,0.3250,3.5017,1.0212,0.3250,0.0393,0.0393,0.0393,0.544,0.0284
1521,50751,445.11,472.89,724.31,684.73,detected,CONFIRMED,0,blue_hsv_shape,-1.0229,0.0822,3.6535,3.5077,1.0229,0.3250,0.937,3.5111,1.0252,0.3250,3.5077,1.0229,0.3250,0.0393,0.0393,0.0393,0.536,0.0059
1522,50784,441.73,474.69,721.40,686.46,detected,CONFIRMED,0,blue_hsv_shape,-1.0254,0.0816,3.6558,3.5101,1.0254,0.3250,0.932,3.4976,1.0306,0.3250,3.5101,1.0254,0.3250,0.0392,0.0392,0.0392,0.558,0.0087
1523,50817,443.87,474.45,722.92,686.53,detected,CONFIRMED,0,blue_hsv_shape,-1.0265,0.0812,3.6574,3.5117,1.0265,0.3250,0.931,3.4972,1.0253,0.3250,3.5117,1.0265,0.3250,0.0392,0.0392,0.0392,0.587,0.0377
1524,50851,442.30,475.49,722.74,686.71,detected,CONFIRMED,0,blue_hsv_shape,-1.0277,0.0810,3.6581,3.5125,1.0277,0.3250,0.935,3.4958,1.0274,0.3250,3.5125,1.0277,0.3250,0.0392,0.0392,0.0392,0.620,0.0369
1525,50884,441.36,476.03,722.71,687.77,detected,CONFIRMED,0,blue_hsv_shape,-1.0286,0.0813,3.6570,3.5114,1.0286,0.3250,0.931,3.4877,1.0267,0.3250,3.5114,1.0286,0.3250,0.0392,0.0392,0.0392,0.666,0.1049
1526,50918,440.84,474.06,722.76,686.33,detected,CONFIRMED,0,blue_hsv_shape,-1.0300,0.0811,3.6576,3.5120,1.0300,0.3250,0.931,3.4986,1.0302,0.3250,3.5120,1.0300,0.3250,0.0392,0.0392,0.0392,0.691,0.0032
1527,50951,442.14,474.77,723.92,687.07,detected,STATIONARY,0,blue_hsv_shape,-1.0302,0.0813,3.6569,3.5112,1.0302,0.3250,0.931,3.4931,1.0253,0.3250,3.5112,1.0302,0.3250,0.0392,0.0392,0.0392,0.729,0.0696
1528,50984,441.47,474.18,723.54,687.47,detected,STATIONARY,0,blue_hsv_shape,-1.0304,0.0817,3.6554,3.5097,1.0304,0.3250,0.929,3.4900,1.0260,0.3250,3.5097,1.0304,0.3250,0.0392,0.0392,0.0392,0.768,0.0577
1529,51018,441.15,460.45,724.19,690.93,detected,STATIONARY,0,blue_hsv_shape,-1.0292,0.0832,3.6497,3.5038,1.0292,0.3250,0.869,3.4642,1.0188,0.3250,3.5038,1.0292,0.3250,0.0395,0.0395,0.0395,0.843,0.3584
1530,51051,443.34,448.59,726.66,692.10,detected,STATIONARY,0,blue_hsv_shape,-1.0265,0.0851,3.6428,3.4966,1.0265,0.3250,0.870,3.4557,1.0100,0.3250,3.4966,1.0265,0.3250,0.0397,0.0397,0.0397,0.926,0.3315
1531,51084,443.36,439.46,727.21,692.68,detected,STATIONARY,0,blue_hsv_shape,-1.0237,0.0870,3.6356,3.4892,1.0237,0.3250,0.868,3.4515,1.0081,0.3250,3.4892,1.0237,0.3250,0.0399,0.0399,0.0399,0.984,0.1787
1532,51118,442.24,434.45,725.56,692.84,detected,STATIONARY,0,blue_hsv_shape,-1.0216,0.0888,3.6287,3.4821,1.0216,0.3250,0.870,3.4501,1.0117,0.3250,3.4821,1.0216,0.3250,0.0401,0.0401,0.0401,0.928,0.0745
1533,51151,440.33,451.75,723.12,692.03,detected,STATIONARY,0,blue_hsv_shape,-1.0211,0.0903,3.6232,3.4764,1.0211,0.3250,0.929,3.4559,1.0193,0.3250,3.4764,1.0211,0.3250,0.0399,0.0399,0.0399,0.886,0.0090
1534,51185,443.60,445.49,725.70,692.76,detected,STATIONARY,0,blue_hsv_shape,-1.0190,0.0918,3.6177,3.4707,1.0190,0.3250,0.870,3.4509,1.0098,0.3250,3.4707,1.0190,0.3250,0.0400,0.0400,0.0400,0.846,0.1115
1535,51218,442.42,458.68,725.38,692.04,detected,STATIONARY,0,blue_hsv_shape,-1.0176,0.0929,3.6136,3.4665,1.0176,0.3250,0.929,3.4561,1.0132,0.3250,3.4665,1.0176,0.3250,0.0398,0.0398,0.0398,0.823,0.0072
1536,51251,440.63,466.61,724.14,690.60,detected,STATIONARY,0,blue_hsv_shape,-1.0178,0.0933,3.6121,3.4648,1.0178,0.3250,0.931,3.4665,1.0202,0.3250,3.4648,1.0178,0.3250,0.0397,0.0397,0.0397,0.827,0.0423
1537,51285,440.63,471.89,724.47,690.44,detected,STATIONARY,0,blue_hsv_shape,-1.0179,0.0936,3.6111,3.4638,1.0179,0.3250,0.929,3.4678,1.0201,0.3250,3.4638,1.0179,0.3250,0.0396,0.0396,0.0396,0.836,0.0052
1538,51318,441.73,475.25,725.78,689.18,detected,STATIONARY,0,blue_hsv_shape,-1.0179,0.0933,3.6120,3.4648,1.0179,0.3250,0.935,3.4773,1.0191,0.3250,3.4648,1.0179,0.3250,0.0394,0.0394,0.0394,0.861,0.0422
1539,51351,440.31,475.49,724.47,688.20,detected,STATIONARY,0,blue_hsv_shape,-1.0189,0.0927,3.6144,3.4672,1.0189,0.3250,0.930,3.4846,1.0249,0.3250,3.4672,1.0189,0.3250,0.0394,0.0394,0.0394,0.898,0.0455
1540,51385,438.97,475.83,723.62,689.10,detected,STATIONARY,0,blue_hsv_shape,-1.0202,0.0924,3.6153,3.4682,1.0202,0.3250,0.926,3.4776,1.0262,0.3250,3.4682,1.0202,0.3250,0.0393,0.0393,0.0393,0.918,0.0029
1541,51418,438.67,476.04,723.17,688.81,detected,STATIONARY,0,blue_hsv_shape,-1.0216,0.0921,3.6166,3.4696,1.0216,0.3250,0.930,3.4797,1.0278,0.3250,3.4696,1.0216,0.3250,0.0393,0.0393,0.0393,0.937,0.0122
1542,51451,438.64,473.32,723.92,686.52,detected,STATIONARY,0,blue_hsv_shape,-1.0235,0.0909,3.6210,3.4741,1.0235,0.3250,0.929,3.4971,1.0313,0.3250,3.4741,1.0235,0.3250,0.0393,0.0393,0.0393,0.969,0.1196
1543,51485,441.81,474.72,727.13,704.21,detected,STATIONARY,0,blue_hsv_shape,-1.0173,0.0961,3.6017,3.4541,1.0173,0.3250,0.934,3.3679,0.9888,0.3250,3.4541,1.0173,0.3250,0.0392,0.0392,0.0392,0.808,4.2850
1544,51518,441.08,475.92,726.39,716.42,detected,CONFIRMED,0,blue_hsv_shape,-1.0080,0.1048,3.5691,3.4204,1.0080,0.3250,0.935,3.2832,0.9690,0.3250,3.4204,1.0080,0.3250,0.0392,0.0392,0.0392,0.521,3.8650
1545,51552,444.27,474.25,729.08,703.66,detected,CONFIRMED,0,blue_hsv_shape,-1.0024,0.1083,3.5561,3.4069,1.0024,0.3250,0.938,3.3721,0.9839,0.3250,3.4069,1.0024,0.3250,0.0392,0.0392,0.0392,0.443,0.6365
1546,51585,444.03,473.59,728.48,695.52,detected,CONFIRMED,0,blue_hsv_shape,-1.0006,0.1085,3.5555,3.4063,1.0006,0.3250,0.936,3.4307,1.0001,0.3250,3.4063,1.0006,0.3250,0.0392,0.0392,0.0392,0.490,0.7509
1547,51618,443.45,457.98,728.08,690.86,detected,CONFIRMED,0,blue_hsv_shape,-1.0009,0.1070,3.5610,3.4119,1.0009,0.3250,0.877,3.4651,1.0103,0.3250,3.4119,1.0009,0.3250,0.0394,0.0394,0.0394,0.591,0.4368
1548,51652,441.50,445.74,726.69,687.29,detected,STATIONARY,0,blue_hsv_shape,-1.0034,0.1043,3.5710,3.4223,1.0034,0.3250,0.876,3.4916,1.0219,0.3250,3.4223,1.0034,0.3250,0.0396,0.0396,0.0396,0.727,0.5568
1549,51685,439.68,438.97,725.73,685.71,detected,STATIONARY,0,blue_hsv_shape,-1.0070,0.1012,3.5827,3.4344,1.0070,0.3250,0.879,3.5034,1.0289,0.3250,3.4344,1.0070,0.3250,0.0398,0.0398,0.0398,0.866,0.4216
1550,51718,439.95,436.72,725.27,698.38,detected,STATIONARY,0,blue_hsv_shape,-1.0061,0.1027,3.5772,3.4287,1.0061,0.3250,0.879,3.4094,1.0047,0.3250,3.4287,1.0061,0.3250,0.0399,0.0399,0.0399,0.830,1.3999
1551,51752,440.22,433.53,725.00,704.62,detected,STATIONARY,0,blue_hsv_shape,-1.0032,0.1061,3.5645,3.4156,1.0032,0.3250,0.878,3.3648,0.9931,0.3250,3.4156,1.0032,0.3250,0.0400,0.0400,0.0400,0.730,0.7057
1552,51785,441.39,432.38,724.92,709.63,detected,CONFIRMED,0,blue_hsv_shape,-0.9988,0.1107,3.5470,3.3975,0.9988,0.3250,0.877,3.3298,0.9826,0.3250,3.3975,0.9988,0.3250,0.0401,0.0401,0.0401,0.595,0.7068
1553,51818,444.13,431.23,725.94,700.99,detected,CONFIRMED,0,blue_hsv_shape,-0.9967,0.1120,3.5423,3.3926,0.9967,0.3250,0.876,3.3910,0.9932,0.3250,3.3926,0.9967,0.3250,0.0401,0.0401,0.0401,0.590,0.7064
1554,51852,443.89,433.57,724.54,707.64,detected,CONFIRMED,0,blue_hsv_shape,-0.9932,0.1153,3.5300,3.3799,0.9932,0.3250,0.879,3.3437,0.9833,0.3250,3.3799,0.9932,0.3250,0.0402,0.0402,0.0402,0.517,0.5535
1555,51885,446.73,438.15,726.66,711.63,detected,CONFIRMED,0,blue_hsv_shape,-0.9876,0.1195,3.5144,3.3637,0.9876,0.3250,0.885,3.3164,0.9695,0.3250,3.3637,0.9876,0.3250,0.0401,0.0401,0.0401,0.418,0.3697
1556,51919,445.42,441.25,724.95,714.76,detected,CONFIRMED,0,blue_hsv_shape,-0.9824,0.1241,3.4970,3.3457,0.9824,0.3250,0.882,3.2947,0.9680,0.3250,3.3457,0.9824,0.3250,0.0401,0.0401,0.0401,0.314,0.2906
1557,51952,446.52,458.11,725.90,716.83,detected,CONFIRMED,0,blue_hsv_shape,-0.9766,0.1289,3.4792,3.3273,0.9766,0.3250,0.906,3.2808,0.9617,0.3250,3.3273,0.9766,0.3250,0.0400,0.0400,0.0400,0.216,0.1158
1558,51985,443.79,467.91,723.19,701.96,detected,CONFIRMED,0,blue_hsv_shape,-0.9781,0.1279,3.4829,3.3311,0.9781,0.3250,0.938,3.3839,0.9956,0.3250,3.3311,0.9781,0.3250,0.0398,0.0398,0.0398,0.331,2.8088
1559,52019,444.38,473.68,723.84,691.66,detected,CONFIRMED,0,blue_hsv_shape,-0.9831,0.1232,3.5007,3.3495,0.9831,0.3250,0.941,3.4589,1.0133,0.3250,3.3495,0.9831,0.3250,0.0396,0.0396,0.0396,0.564,1.5923
1560,52052,443.64,475.87,722.72,684.28,detected,STATIONARY,0,blue_hsv_shape,-0.9909,0.1161,3.5271,3.3769,0.9909,0.3250,0.941,3.5143,1.0304,0.3250,3.3769,0.9909,0.3250,0.0395,0.0395,0.0395,0.856,2.9169
1561,52085,444.27,478.57,723.57,694.59,detected,STATIONARY,0,blue_hsv_shape,-0.9936,0.1135,3.5366,3.3867,0.9936,0.3250,0.915,3.4372,1.0083,0.3250,3.3867,0.9936,0.3250,0.0394,0.0394,0.0394,0.960,0.2852
1562,52119,444.78,478.55,725.25,703.11,detected,STATIONARY,0,blue_hsv_shape,-0.9927,0.1141,3.5343,3.3843,0.9927,0.3250,0.938,3.3758,0.9894,0.3250,3.3843,0.9927,0.3250,0.0393,0.0393,0.0393,0.941,0.4890
1563,52152,444.42,478.27,724.74,708.99,detected,STATIONARY,0,blue_hsv_shape,-0.9900,0.1167,3.5248,3.3744,0.9900,0.3250,0.938,3.3344,0.9799,0.3250,3.3744,0.9900,0.3250,0.0393,0.0393,0.0393,0.858,0.5269
1564,52186,445.29,477.48,725.96,712.51,detected,STATIONARY,0,blue_hsv_shape,-0.9860,0.1201,3.5119,3.3611,0.9860,0.3250,0.937,3.3102,0.9708,0.3250,3.3611,0.9860,0.3250,0.0392,0.0392,0.0392,0.751,0.4147
1565,52219,445.23,475.49,725.66,713.39,detected,CONFIRMED,0,blue_hsv_shape,-0.9822,0.1235,3.4994,3.3482,0.9822,0.3250,0.937,3.3041,0.9697,0.3250,3.3482,0.9822,0.3250,0.0392,0.0392,0.0392,0.658,0.1515
1566,52252,444.11,475.10,724.37,715.24,detected,CONFIRMED,0,blue_hsv_shape,-0.9789,0.1270,3.4862,3.3345,0.9789,0.3250,0.936,3.2913,0.9697,0.3250,3.3345,0.9789,0.3250,0.0392,0.0392,0.0392,0.569,0.1928
1567,52286,443.37,474.17,722.58,715.61,detected,CONFIRMED,0,blue_hsv_shape,-0.9766,0.1303,3.4741,3.3220,0.9766,0.3250,0.935,3.2886,0.9724,0.3250,3.3220,0.9766,0.3250,0.0392,0.0392,0.0392,0.502,0.0646
1568,52319,445.11,474.01,723.63,715.64,detected,CONFIRMED,0,blue_hsv_shape,-0.9739,0.1331,3.4637,3.3112,0.9739,0.3250,0.938,3.2886,0.9687,0.3250,3.3112,0.9739,0.3250,0.0391,0.0391,0.0391,0.455,0.0235
1569,52352,445.21,472.44,724.21,715.37,detected,CONFIRMED,0,blue_hsv_shape,-0.9715,0.1354,3.4551,3.3024,0.9715,0.3250,0.932,3.2905,0.9682,0.3250,3.3024,0.9715,0.3250,0.0392,0.0392,0.0392,0.430,0.0023
1570,52386,446.29,471.97,725.65,715.62,detected,CONFIRMED,0,blue_hsv_shape,-0.9688,0.1374,3.4477,3.2946,0.9688,0.3250,0.934,3.2890,0.9644,0.3250,3.2946,0.9688,0.3250,0.0392,0.0392,0.0392,0.417,0.0040
1571,52419,444.71,471.69,723.43,715.19,detected,CONFIRMED,0,blue_hsv_shape,-0.9676,0.1389,3.4420,3.2887,0.9676,0.3250,0.933,3.2916,0.9702,0.3250,3.2887,0.9676,0.3250,0.0392,0.0392,0.0392,0.424,0.0175
